id,comment
오문희-d7u,이런북소리심장소리와락내가 젤 좋아하는 ㅡ북소리 락리듬 과 어우러지다박수 짝짝짝짝ㅡ첨느낀다요동치는 목소리와북의조합이라니거기다BTS와 콜라보대ㅡ한민국 짝ㅡ짝짝짝창의적이네영국그룹앞으로 한국에 어떤그룹이 탄생될지기대ㅡ해보며^&^●■♤♡♡
-error404..0-0,호날두 은퇴식때 틀어줬으면 좋겠다
모나모나-f9e,비바라비다가 영화 300 ost 였다면 더 멋있었을듯 ㅎ
캐머,워어어어어어 워어어어어어 라고 검색하면 나오는 팝송
RADrink,번역이 제대로 된게 없네
방현진-s8p,난 미상이라 한다 콜드 플레이는 한국을 존중하지 않는다~~~~그게 화가 난다~~~
rtr1005,러시아군 앞에서 존1나 크게틀고 싶네ㅋㅋ
근택-g1w,
crazymonster3903,이 세상의 끝
등각도주,"난 솔직히 이게 지금 맨유하고 너무 컨셉이 잘 맞는다고 생각함I used to rule the world 그 당시 전세계를 지배했는데 Now in the morning I sleep alone,Sweep the streets I used to own 지금은 볼품없이 추락한 그런느낌이 진짜 크리스가 대현자가 아닐까 의심들정도로 지금 맨유 상황이랑 딱 맞음"
seobang18wang66,현대카드~
AAA-zj8dg,“오오오오 오오오오 팝송” 치면나오는 노래
재식박-s2c,도도한 주님의 말씀뒤에 광야에서 홀로 기도하시는 그분의 외로움 아참 그립습니다  주님 이 당당함과 힘이
파천마-x4s,ㅋㅋㅋㅋ 뮤지컬마냥 팝송도 자주 듣는다고 주변에 이야기 하면서 자존감 높이는 애들이 좋아 할만한 ㅋㅋㅋ
처갓집슈프림양념-v9r,전 공연 버전이 더 좋은듯
뚝딱-u7q,신과함께
신동섭-k7r,1:05
sexoxoeeenomoredrama3796,화해하지마.미안.
91dongs65,필존스 노래 잘하누
페레그리노-m2l,인생사 화무십일홍
lms4901,1:052:05
Grafferr,ㅏ~~비바라비다 우린 비바라비다~~
chocolatte9591,오잉
김건빵-d7u,00:04:05
작품하나-s1d,난 이노래 들으면서  송골매가 생각나지...노래는 역사적인걸 비유 노래인데...우리는 사랑 노래 부르는데  에들은  역사 감정 노래 부르는듯... ㅋㅋ
RoNAldOooo0,1:38 메타인지
둥근다리-m5j,02:08 누나는 똥을 싸 냄비에~~
user-yn4jt1yp6t,근데 이거 반짝이는 워터멜론에 나오는거 아닌가 비바 라비다
Kimchamjic,크리스마틴이 왜 브라질국기 허리에 차고있는지아시는분
Lee-ht9xg,얼굴이 지올팍이랑 느므닮아가서 둘이 콜라보해도 잼날든
brucewayne-ox8ss,노래 그냥 그런데 터질꺼 같으면서 터지지 않는 노래네
sadcreep-,대한민국 통일되면 dmz에서 공연한번 해줬으면 좋겠음 ㅎㅎㅎ
_qwe567,하나님 짱 ㅋㅋ
luckguy8376,때창이 필요없는 공연이네
FLYBoyENT,우크라이나 국민에 희망과 푸틴에 절망을 …
데프트급원딜,저는 이노래를 듣고 아침밥이 맜있어졌습니다 여러분들은 그러니 지구온난화를 막아주세요
차호박,I can explain
YW-ur6mo,비라롸 비돠
tinn5649,북치시는 분 팔 겁나 아프실듯.
hansoobin_9,근데 저게 사탄이 좋아하는 노래임그리스도인은 저렇게 자기를 높이지 않고 겸손함
fromcmk33,Fear the enemy
안명현-s3q,공짜로 보는게 아까워서 데이터 키고 봤습니다.
satomilee1241,저걸 내가 플룻으로 한다니..
user-cc4gv8tm3s,박자 하나도 안틀리고 정확하게 북치는 빡빡이 아저씨가 자랑스럽다
송영호-v4n,윤석열 당선~~~  적폐청산 드가자~~~
주성일-y9g,뛰면서 노래불러봐라...안힘든가....ㅡㅡ명곡에 태클을 걸고있네....
estel-b6k,2:12 ㅋㅋ
개복치인생,진짜 북치고 종치고 혼자 다하네
김대은-m2b,오오오오오오~오 오오오오오오~
고맙다-v6o,문재인 헌정곡 ㅋㅋ
user12wn18,2:08 누나는 똥을 싸 냄비에 ~~
44RONLEE,영상에서 인류애가 느껴지네..
임완규-k5k,
영뚝이-i9v,샤를 10세가 생각나는 노래
namone__07,2:10
짜장비빔냉면,1:09
emilyyou8488,고음불가
UZUIN001,저게 뉴진스뺨치는 전설의 명곡임
suzan3783,나는 크리스마틴의 저 덩실덩실 막춤이 좋다 ㅋ
bbb436,"곡은 좋은데, 곡에 비해서 인기는 너무 과장된거 같다."
ctid2053,들을때마다 다른 사람이 생각남 ㅠㅠ 예를들어 박근혜..
뱅루,제목 몰라서 비바람이다 치니까 나오네..
llliliillilillli7895,가망이 없어…
minseongkwon7997,ㅎ
유튜브좋아요-q7c,진짜 개 ㅈ된다
바르도-s2r,FC바르셀로나 공식주제곡인줄 알았다
서진성-n1t,비바라비다 치고왔는데 태버가 먼저보이네...
Felix-d2o,제목 생각 안나서 북치는 대머리 아저씨치니까 나오네..
solic3212,홍진영 viva la vida 신곡 컴백한다고 해서 검색했는데 안 보이네 ㅋㅋㅋㅋㅋㅋㅋ
himlee-pw7sb,난 왜 이노래만 들으면 판테온이 생각나냐
청풍효,북소리는 심장에 도움되요
까마우-t6f,셧다운
자라나라머리머리-v4d,02:08 누나는 똥을싸 냄비에~~
ssibjadorayiba9367,살라딘의 다마스커스 검으로 확 다 마 썰어버렸어야 했는데...
whdn_wls,이정도면 예수님도 한번쯤은 들어 보지 않았을까
그냥_나쁘지않아요,자세히보기...
jinyoung4166,2024/02/21 새벽
livingstonepetra2264,승리의 함성소리를 들으며 앞으로 전진하라~~~ 쿵쾅쿵쾅~~ 워어워어~~~
dove9219,마크듣고울었는데
Hehsh12,난 저 대머리 아저씨가 더 좋더라
인도흑인좀비,방보다는 감옥으로 번역하는게 좋지않았을까
추봉-m4f,하루하루 새롭지 않고 스스로 반성하지 않으면 혁명의 주체가  아니라 대상이 되드라지금 민주당처럼
울랄라-o5o,이제 콜드플레이한테 태극기가 달리는건가...
유명해지지말거라,역사공부하다가 들으면 ㅈㄴ 할맛난다
태백산-y8e,03:14
도토리-e6q,북칠때 손넣을때 찧었음 개웃겼을텐데
splash7565,고등학교 기숙사에서 남자 동기들 몇명이랑 침대에 누워서 조명킨 상태로 이 음악을 들었었다. 그때 그 기억을 잊을수없다... 다들 잘 지내니?
헤으응-w1b,꿈 테러단 모여라
mhyeok14,3:13
Chainsawman-v4x,3:12
LeeGIHO-q4f,쓰발 커버 들을때 마다 이거 보러 오는듯
윤쿠키-r4v,3:27
존잘남-r6o,이건 저스틴비버도못 따라해..
쿠킹덤그리기,나는 학교에서 연습해오랬는데
이도영-t7f,마인크래프트 무너진 왕국이 생각나네
moosekiss6543,Tho름
이윤-f4e,"광활한 제국의 황제가 폐위되고, 죽기전 자신의 젊은 아들에게 들려주는 것 같은 노래"
김석균-g4c,북 치는 아저씨가 다했다
windyhill9980,0:28
user-nu2ny6df2c,선망하고 싶다
Ban2gal2zuk,쇼미10 Wake up에서테버가 우린 아~~ 비바 라 비다
user-zq9oq7db6w,비트가 ㅈ사기다
이명훈-e3s,한국에서 외상의학과 자원 봉사나 하지....ㅜㅜ
승덕이-m3y,인생노래 진인사대천명이진희
fromcmk33,Ised to rule the world
민지-b7p,z
kingdompark3084,"오늘 이만갑에서 이 노래가 소개되었네요, 김정은의 장래로...ㅎㅎ"
제냐-k1m,Jesus 이야기인가
김승필-m4n,쌘 임펙트같은게 없다 좀 아쉽네
Banana__Milk,아 박사 노래가 아니네번지수 다시
열혈부자-y5g,저 대머리가 기네스펠트로랑 결혼했다니.... 당췌 이해가 안간다....
이승재-y4g,ㅇㅇ
김현수-k9l4b,너가 콜드 플레이 좋아 하는거 알아서 댓글남간다 돈갚아라  찬민아
ranteria,가사번역 길거리 청소가 맞나? 거리를 휩쓸고 다녔다 라고 해야하는거 아닌가?
이승재-y4g,ㅇㅇ
neverstop8485,보면 볼수록 자꾸 대머리 아저씨만 눈에 들어오네....
ddoddi,내한좀혀라.. 진짜..
평민-f9v,어릿광대에서 내가 좀 컷다.잔인하게.
랑호-q9o,🇮🇱  🇵🇸  평화가 왔으면
성이름-n8u7q,저 게이스러운 패션만 좀 어떻게 하면 참 좋을텐데.. 3집 때 컨셉이 젤 좋았던듯ㅋㅋ
그림자-t3u,Joe Satriani - If i could fly 표절곡으로 유명하죠
tae2142,2번째 듣는데 그렇게 좋은지 모르겠는데내 귀가 이상한거임?
UCyYVc3AxlZven_g7bWPX4Xw,이란 대통령 사망 기념으로 들으러 옴
가을여행-h4q,윤석열이 부르는 노래같네ᆢ만세다 만세
jk00318,올타임로우 ㅈㄴ 유명한데… 듣보 취급하는 거 같노 ㄷㄷ; 호응 좀 해주는 게 그렇게 어렵나? ㅠㅠ
harpy19931,보컬은 실망스럽지만 백업악기들이 개잘하네
김고넬료,헤헷
평민-f9v,미합중국.다시 말하지만 일본 아니다.중국으로 가야 합니다.일본은 버려야 합니다.아니면 저를 버리면 됩니다.다시 말하지만 일본은 아닙니다.다만 나루히토에게 기대는 해 볼만은 합니다.일본은 아닙니다.
JamesPark77777,문산군 물러날때 쓰이는 노래 ㄷㄷ 왕조시대를 끝내버리는 석열이햄 입장곡ㅋㅋㅋ
user-nd6yq7mw2z,이게 노래지 여자아이들마냥 이상한 개뿔 컨셉노래 집어쳐라
SEOUL_BEARS2,논문 표절한 홍모씨의 비바라비다듣다가 이걸 들으니깐 귀정화가 되는구만
minseongkwon7997,ㅍㄹㅍ류유ㅜ유오옫
djeisbxkdoe,저북치는 사람 개힘들겠다
pleasealreadytoldya,분명 내한때일텐데 외국인이 더 많네
leeth9865,떼창월드컵은 안하냐
lionelmessi9199,염따야 들어라
crossfitdongbaek7850,나도 북치고싶다
hdthdd2763,로마기병대 노래치니까 나오네
김영주-f1i,난첨드는데 다음곡버튼 누를 그런 흔한 비인기곡으로 느껴지네
Gucci-StarShip,빡빡이 중간에 10초 정도만 쉬고 끝까지 두드리네 ㅠㅠ
mymanufc7514,한국어로 저런가사하면 한국정서랑 안맞아서 개병신같을텐데 개찰떡이네
파송송목탁탁-v7n,해리 케인 폼 미쳤다
Onetwo-x5c,Orphan group
최선영-k4q4b,1111
joshua-hl2ro,Kpop ㅉㅉ
goodtimes6230ue,참 알 수 없다
자아란파아지,중반부터 호흡 엄청 부족하네;ㅋㅋ
07tv33,인자야 학교에서 그만좀 틀어주라
wookohi,더아이돌밴드 블랙홀팀 커버한 곡 들어봐주세요
장아찌-v8r,광고 그마안
jpmorgenmorgen7959,리듬이 흥이 나서 그렇지 가사는 공감이 않되는 ...
빅토르신-x1y,콘서트의 정석한국의 떼창은 노래를 지들 목소리에 묻어버리니 극혐이다제발 떼창좀 적당히해라
이이리-y5k,빨리 시진핑핑이바이러스에서 완전히 벗어나길
삼성직관러,오재일
sigal-a,젠장 낼 모레 50대라 별 감흥이 느껴지지 않는다 마이클잭슨이나 돌려봐야 겠다
StevenStevensegull,I'm viva la Vida hero it's my songs...Korea bad people is there Lee chungah.and hajiwon...Korea is a bad...
성이름-g8m2h,라이브는 별로다
두루치기-f1j,근데 노래실력은 짖짜 별로긴 하다.. 이상하게 음정 일부러 다르게ㅜ해서 부르고 숨도 다딸리고
달려야하니하니,종교 노래였나?
gosemfdhkdlvj50,정은이가 평양 지금30분우리집에잇다가자현주그래
굶은xhaxxn,오 워 ㅓㅓㅓ ~  이한 구절
shubamnickname,북치는 아저씨 힘들겠다..
이간-q5w,노래 자체는 좋은데 목소리가 너무 답답함 목막힌듯한 목소리 이노래엔 그래도 답답한 목소리가 잘어울리는거같긴함 그래도 갠적으론 콜드플레이별로
jungmin21,브라질이었나보네
광민김-v9n,드러머가 고혈압으로 쓰러질 것만 같은데
김경민-c2y,ㅋ
혜영곽-z2t,ㅛㅛ
kjc8377,베이징 올림픽 주제가로 딱 어울린다
pudolko,권력은 한줌
최영희-i7b,정치보복마라
우왕-x4u,이거 보고 이재명 찍기로 결심 했다.
Jinmu-w2o,이노래가 왜인기있는지 모르겠다 클라이막스에서 똥싸다 만느낌드는데 답답하다
방구석심리학자-k8v,몰락한 독재군주의 자기성찰인가 ㅎㅎㅎ
돼지우리-w4l,ㅈㄴ 숨차보이는데
좌파싫어우파싫어,이 명곡이 어쩌다 ㅈ톡을만나서...
koreanhercuIes,댓글에 정신병걸린 아재들이많노
kwki762,노래 하는데 힘든가 엄청 헐떡거리네 음도 못올려서 끙끙거리고...
미들에이치,늙었나 보다. 뭐가 좋은지 모르겠네
송대영-l7j,.ㅡㅡㅡㅡㅡ
ssibjadorayiba9367,뭐가 좋다는거지?
freedombelief7963,우리 문 대통령 살려주세요 ㅠㅠ
